month,cycle,days,assigned_tasks,completed_tasks,task_backlog,task_completion_rate_total,task_start_date,task_ended,task_due_date,minimum_working_hours,overtime_frequency,overtime_hours,total_work_hours,avg_working_hours,num_high_priority_tasks,num_leaves_taken,total_leave_days,total_leave_credits,burnout_risk
2023-04,Sprint2,10,3,2,1,66.67,2023-04-25,2023-05-05,2023-05-05,8,0,0,80,80,3,2,4,4,10
2024-07,Sprint4,5,4,0,4,0.0,2024-07-03,,2024-07-08,8,1,2,42,40,4,1,4,4,30
2023-01,Sprint4,5,3,0,3,0.0,2023-01-12,,2023-01-17,8,0,0,40,40,0,1,3,3,20
2023-04,Sprint3,5,3,3,0,100.0,2023-04-22,2023-04-27,2023-04-27,8,0,0,40,40,0,4,4,4,0
2023-07,Sprint1,5,6,1,5,16.67,2023-07-13,2023-07-18,2023-07-18,8,1,2,42,40,1,5,5,5,30
2023-07,Sprint4,10,2,2,0,100.0,2023-07-22,2023-08-01,2023-08-01,8,1,1,81,80,1,5,10,5,10
2023-06,Sprint3,10,2,2,0,100.0,2023-06-10,2023-06-20,2023-06-20,8,0,0,80,80,1,5,25,5,10
2024-01,Sprint3,10,2,1,1,50.0,2024-01-08,2024-01-18,2024-01-18,8,0,0,80,80,1,5,20,5,20
2023-04,Sprint4,10,5,0,5,0.0,2023-04-04,,2023-04-14,8,0,0,80,80,4,5,5,5,40
2023-01,Sprint3,5,2,0,2,0.0,2023-01-19,,2023-01-24,8,1,1,41,40,1,5,20,5,20
2023-04,Sprint3,10,5,1,4,20.0,2023-04-12,2023-04-22,2023-04-22,8,2,6,86,80,0,5,25,5,50
2024-04,Sprint5,5,2,0,2,0.0,2024-04-24,,2024-04-29,8,3,6,46,40,0,3,9,5,30
2023-11,Sprint4,10,1,0,1,0.0,2023-11-15,,2023-11-25,8,1,1,81,80,0,0,0,0,25
2024-04,Sprint5,10,5,3,2,60.0,2024-04-10,2024-04-20,2024-04-20,8,1,1,81,80,1,5,25,5,10
2023-09,Sprint3,5,5,0,5,0.0,2023-09-25,,2023-09-30,8,1,2,42,40,5,4,8,5,40
2024-01,Sprint3,5,6,3,3,50.0,2024-01-24,2024-01-29,2024-01-29,8,2,6,46,40,4,2,6,5,60
2023-07,Sprint1,5,5,1,4,20.0,2023-07-08,2023-07-13,2023-07-13,8,3,3,43,40,1,5,10,5,30
2023-01,Sprint1,5,3,3,0,100.0,2023-01-24,2023-01-29,2023-01-29,8,0,0,40,40,3,5,15,5,10
2023-05,Sprint5,10,2,0,2,0.0,2023-05-07,,2023-05-17,8,1,2,82,80,0,2,10,5,10
2024-03,Sprint2,5,3,1,2,33.33,2024-03-13,2024-03-18,2024-03-18,8,3,9,49,40,1,4,12,5,40
2024-10,Sprint3,10,6,1,5,16.67,2024-10-12,2024-10-22,2024-10-22,8,1,3,83,80,6,4,12,5,40
2023-12,Sprint4,10,5,1,4,20.0,2023-12-09,2023-12-19,2023-12-19,8,0,0,80,80,4,1,1,1,40
2023-01,Sprint2,5,6,6,0,100.0,2023-01-12,2023-01-17,2023-01-17,8,3,3,43,40,4,4,8,5,20
2023-04,Sprint4,5,1,0,1,0.0,2023-04-23,,2023-04-28,8,3,3,43,40,0,1,3,3,10
2023-09,Sprint2,5,1,1,0,100.0,2023-09-14,2023-09-19,2023-09-19,8,1,3,43,40,1,3,6,5,10
2023-01,Sprint4,5,4,1,3,25.0,2023-01-10,2023-01-15,2023-01-15,8,1,3,43,40,0,0,0,0,35
2023-01,Sprint2,10,1,1,0,100.0,2023-01-02,2023-01-12,2023-01-12,8,3,6,86,80,0,1,5,5,20
2023-04,Sprint1,5,6,3,3,50.0,2023-04-06,2023-04-11,2023-04-11,8,3,3,43,40,5,2,8,5,40
2023-10,Sprint3,5,2,0,2,0.0,2023-10-14,,2023-10-19,8,3,6,46,40,0,1,4,4,30
2023-08,Sprint5,10,6,5,1,83.33,2023-08-24,2023-09-03,2023-09-03,8,3,3,83,80,1,3,9,5,10
2023-02,Sprint2,10,2,0,2,0.0,2023-02-23,,2023-03-05,8,2,6,86,80,2,0,0,0,55
2023-12,Sprint3,10,5,2,3,40.0,2023-12-19,2023-12-29,2023-12-29,8,3,9,89,80,0,4,16,5,50
2023-04,Sprint5,10,5,2,3,40.0,2023-04-02,2023-04-12,2023-04-12,8,2,4,84,80,4,0,0,0,55
2023-01,Sprint5,10,2,2,0,100.0,2023-01-13,2023-01-23,2023-01-23,8,1,3,83,80,1,4,12,5,10
2023-07,Sprint4,5,6,4,2,66.67,2023-07-22,2023-07-27,2023-07-27,8,0,0,40,40,4,4,8,5,20
2024-12,Sprint1,5,5,4,1,80.0,2024-12-03,2024-12-08,2024-12-08,8,3,9,49,40,1,2,2,2,30
2023-05,Sprint5,5,5,0,5,0.0,2023-05-09,,2023-05-14,8,0,0,40,40,2,1,4,4,40
2023-05,Sprint1,10,2,1,1,50.0,2023-05-16,2023-05-26,2023-05-26,8,0,0,80,80,1,5,5,5,20
2024-11,Sprint1,5,2,2,0,100.0,2024-11-05,2024-11-10,2024-11-10,8,3,3,43,40,2,4,8,5,10
2024-04,Sprint1,10,3,3,0,100.0,2024-04-07,2024-04-17,2024-04-17,8,3,3,83,80,3,2,4,4,10
2024-09,Sprint2,10,1,0,1,0.0,2024-09-18,,2024-09-28,8,0,0,80,80,1,3,9,5,20
2023-07,Sprint3,10,5,0,5,0.0,2023-07-13,,2023-07-23,8,1,3,83,80,1,2,10,5,30
2023-02,Sprint5,10,3,0,3,0.0,2023-02-06,,2023-02-16,8,0,0,80,80,0,2,8,5,20
2024-03,Sprint2,5,4,2,2,50.0,2024-03-15,2024-03-20,2024-03-20,8,2,6,46,40,2,1,2,2,40
2023-06,Sprint2,10,5,1,4,20.0,2023-06-04,2023-06-14,2023-06-14,8,1,1,81,80,5,1,3,3,40
2023-10,Sprint5,10,5,1,4,20.0,2023-10-08,2023-10-18,2023-10-18,8,3,6,86,80,1,5,10,5,50
2024-07,Sprint5,5,2,2,0,100.0,2024-07-18,2024-07-23,2024-07-23,8,3,6,46,40,0,2,10,5,20
2024-05,Sprint2,10,3,0,3,0.0,2024-05-09,,2024-05-19,8,1,1,81,80,3,4,4,4,30
2023-01,Sprint5,5,5,2,3,40.0,2023-01-18,2023-01-23,2023-01-23,8,3,9,49,40,4,2,8,5,60
2023-10,Sprint3,10,6,3,3,50.0,2023-10-07,2023-10-17,2023-10-17,8,3,3,83,80,5,3,9,5,40
2023-06,Sprint1,5,3,2,1,66.67,2023-06-23,2023-06-28,2023-06-28,8,1,1,41,40,1,0,0,0,25
2024-01,Sprint5,10,1,1,0,100.0,2024-01-22,2024-02-01,2024-02-01,8,2,6,86,80,0,2,10,5,20
2023-04,Sprint3,5,6,2,4,33.33,2023-04-12,2023-04-17,2023-04-17,8,3,6,46,40,0,5,15,5,50
2023-02,Sprint3,5,4,4,0,100.0,2023-02-09,2023-02-14,2023-02-14,8,2,4,44,40,1,5,10,5,0
2023-01,Sprint1,5,2,1,1,50.0,2023-01-07,2023-01-12,2023-01-12,8,3,6,46,40,1,3,3,3,40
2024-06,Sprint4,10,2,0,2,0.0,2024-06-08,,2024-06-18,8,2,6,86,80,2,4,16,5,40
2024-05,Sprint2,5,4,0,4,0.0,2024-05-14,,2024-05-19,8,0,0,40,40,0,5,20,5,20
2023-03,Sprint4,5,1,1,0,100.0,2023-03-14,2023-03-19,2023-03-19,8,2,4,44,40,1,2,10,5,10
2023-02,Sprint5,5,4,2,2,50.0,2023-02-12,2023-02-17,2023-02-17,8,1,3,43,40,3,4,12,5,20
2024-02,Sprint5,5,1,0,1,0.0,2024-02-03,,2024-02-08,8,3,9,49,40,1,1,1,1,40
2023-07,Sprint1,5,2,2,0,100.0,2023-07-12,2023-07-17,2023-07-17,8,0,0,40,40,0,3,9,5,0
2023-09,Sprint4,5,3,2,1,66.67,2023-09-25,2023-09-30,2023-09-30,8,3,9,49,40,0,1,5,5,20
2023-10,Sprint5,5,5,2,3,40.0,2023-10-18,2023-10-23,2023-10-23,8,0,0,40,40,1,2,10,5,30
2023-05,Sprint5,10,5,0,5,0.0,2023-05-07,,2023-05-17,8,0,0,80,80,2,5,5,5,40
2023-12,Sprint3,10,6,2,4,33.33,2023-12-01,2023-12-11,2023-12-11,8,2,2,82,80,2,4,12,5,40
2024-11,Sprint5,10,5,2,3,40.0,2024-11-10,2024-11-20,2024-11-20,8,3,9,89,80,5,0,0,0,75
2024-09,Sprint1,10,3,3,0,100.0,2024-09-03,2024-09-13,2024-09-13,8,3,6,86,80,3,5,20,5,30
2024-12,Sprint4,5,6,0,6,0.0,2024-12-22,,2024-12-27,8,0,0,40,40,0,3,15,5,30
2023-09,Sprint2,5,2,1,1,50.0,2023-09-09,2023-09-14,2023-09-14,8,2,4,44,40,2,1,5,5,20
2024-05,Sprint3,10,1,0,1,0.0,2024-05-10,,2024-05-20,8,1,3,83,80,1,5,15,5,20
2024-10,Sprint2,5,6,0,6,0.0,2024-10-03,,2024-10-08,8,1,2,42,40,2,2,6,5,40
2024-11,Sprint3,10,6,6,0,100.0,2024-11-17,2024-11-27,2024-11-27,8,3,9,89,80,6,2,6,5,40
2024-03,Sprint1,10,5,2,3,40.0,2024-03-19,2024-03-29,2024-03-29,8,3,3,83,80,3,3,6,5,40
2023-06,Sprint4,5,2,0,2,0.0,2023-06-12,,2023-06-17,8,2,6,46,40,1,3,15,5,40
2024-09,Sprint4,5,2,1,1,50.0,2024-09-10,2024-09-15,2024-09-15,8,0,0,40,40,2,1,5,5,20
2023-12,Sprint1,10,5,2,3,40.0,2023-12-22,2024-01-01,2024-01-01,8,1,3,83,80,4,5,5,5,40
2024-03,Sprint2,10,6,4,2,66.67,2024-03-16,2024-03-26,2024-03-26,8,1,1,81,80,0,0,0,0,25
2023-11,Sprint4,10,2,0,2,0.0,2023-11-09,,2023-11-19,8,3,9,89,80,2,0,0,0,55
2023-01,Sprint4,10,4,3,1,75.0,2023-01-17,2023-01-27,2023-01-27,8,1,3,83,80,2,1,4,4,10
2023-11,Sprint2,10,3,2,1,66.67,2023-11-14,2023-11-24,2023-11-24,8,0,0,80,80,1,5,20,5,10
2023-08,Sprint4,10,4,1,3,25.0,2023-08-12,2023-08-22,2023-08-22,8,3,3,83,80,4,2,2,2,30
2024-07,Sprint2,10,6,3,3,50.0,2024-07-05,2024-07-15,2024-07-15,8,1,3,83,80,2,5,5,5,40
2024-01,Sprint4,10,6,6,0,100.0,2024-01-13,2024-01-23,2024-01-23,8,0,0,80,80,1,5,10,5,10
2023-11,Sprint5,10,1,1,0,100.0,2023-11-09,2023-11-19,2023-11-19,8,2,6,86,80,0,5,20,5,20
2024-01,Sprint4,10,4,4,0,100.0,2024-01-22,2024-02-01,2024-02-01,8,0,0,80,80,3,5,10,5,10
2023-04,Sprint4,10,4,2,2,50.0,2023-04-06,2023-04-16,2023-04-16,8,2,6,86,80,3,1,5,5,40
2024-10,Sprint4,5,3,1,2,33.33,2024-10-18,2024-10-23,2024-10-23,8,1,1,41,40,3,1,4,4,20
2024-07,Sprint3,5,6,1,5,16.67,2024-07-15,2024-07-20,2024-07-20,8,1,1,41,40,2,3,15,5,40
2023-04,Sprint5,10,2,2,0,100.0,2023-04-15,2023-04-25,2023-04-25,8,3,9,89,80,2,5,15,5,30
2023-01,Sprint1,5,3,1,2,33.33,2023-01-23,2023-01-28,2023-01-28,8,3,3,43,40,3,4,8,5,20
2024-03,Sprint1,10,6,3,3,50.0,2024-03-15,2024-03-25,2024-03-25,8,0,0,80,80,0,1,1,1,30
2023-02,Sprint5,5,3,0,3,0.0,2023-02-13,,2023-02-18,8,0,0,40,40,3,5,25,5,30
2023-10,Sprint5,10,1,1,0,100.0,2023-10-12,2023-10-22,2023-10-22,8,1,2,82,80,0,4,16,5,0
2024-01,Sprint4,5,4,0,4,0.0,2024-01-24,,2024-01-29,8,3,9,49,40,2,1,5,5,50
2024-06,Sprint4,10,5,0,5,0.0,2024-06-08,,2024-06-18,8,3,9,89,80,0,1,5,5,50
2023-12,Sprint1,5,6,3,3,50.0,2023-12-24,2023-12-29,2023-12-29,8,3,6,46,40,0,1,2,2,50
2023-06,Sprint1,5,3,0,3,0.0,2023-06-03,,2023-06-08,8,0,0,40,40,3,1,1,1,30
2023-10,Sprint5,10,1,0,1,0.0,2023-10-05,,2023-10-15,8,2,4,84,80,1,4,16,5,20
2024-05,Sprint4,5,1,1,0,100.0,2024-05-08,2024-05-13,2024-05-13,8,2,2,42,40,1,3,15,5,10
2023-06,Sprint1,10,6,6,0,100.0,2023-06-11,2023-06-21,2023-06-21,8,3,3,83,80,3,0,0,0,20
2024-02,Sprint2,5,5,0,5,0.0,2024-02-12,,2024-02-17,8,0,0,40,40,2,2,8,5,40
2024-10,Sprint3,5,6,0,6,0.0,2024-10-24,,2024-10-29,8,3,3,43,40,1,4,4,4,30
2024-01,Sprint2,10,6,5,1,83.33,2024-01-10,2024-01-20,2024-01-20,8,3,6,86,80,2,5,5,5,40
2023-07,Sprint3,5,6,2,4,33.33,2023-07-04,2023-07-09,2023-07-09,8,3,3,43,40,6,0,0,0,55
2023-09,Sprint3,10,6,6,0,100.0,2023-09-04,2023-09-14,2023-09-14,8,2,4,84,80,4,4,4,4,20
2023-01,Sprint2,5,1,0,1,0.0,2023-01-07,,2023-01-12,8,1,1,41,40,0,1,2,2,10
2024-07,Sprint4,10,6,4,2,66.67,2024-07-17,2024-07-27,2024-07-27,8,0,0,80,80,2,0,0,0,35
2023-02,Sprint4,5,4,4,0,100.0,2023-02-09,2023-02-14,2023-02-14,8,2,4,44,40,4,3,15,5,10
2023-03,Sprint3,5,6,2,4,33.33,2023-03-14,2023-03-19,2023-03-19,8,0,0,40,40,6,0,0,0,55
2023-05,Sprint3,5,6,4,2,66.67,2023-05-21,2023-05-26,2023-05-26,8,3,6,46,40,5,4,8,5,40
2023-03,Sprint4,5,5,5,0,100.0,2023-03-13,2023-03-18,2023-03-18,8,3,6,46,40,1,2,2,2,30
2023-05,Sprint1,5,6,0,6,0.0,2023-05-14,,2023-05-19,8,1,3,43,40,0,1,4,4,30
2023-09,Sprint5,10,3,0,3,0.0,2023-09-15,,2023-09-25,8,0,0,80,80,2,2,8,5,30
2024-04,Sprint5,10,2,2,0,100.0,2024-04-12,2024-04-22,2024-04-22,8,1,1,81,80,2,0,0,0,10
2023-02,Sprint1,10,3,0,3,0.0,2023-02-04,,2023-02-14,8,3,6,86,80,2,1,4,4,50
2024-01,Sprint4,5,2,0,2,0.0,2024-01-02,,2024-01-07,8,1,1,41,40,0,5,10,5,10
2023-01,Sprint5,5,6,5,1,83.33,2023-01-03,2023-01-08,2023-01-08,8,0,0,40,40,5,1,5,5,20
2024-04,Sprint3,10,1,0,1,0.0,2024-04-23,,2024-05-03,8,3,6,86,80,1,4,8,5,40
2024-12,Sprint1,5,1,0,1,0.0,2024-12-14,,2024-12-19,8,0,0,40,40,1,2,4,4,20
2024-04,Sprint2,10,2,0,2,0.0,2024-04-17,,2024-04-27,8,1,1,81,80,2,0,0,0,35
2024-10,Sprint3,5,4,3,1,75.0,2024-10-18,2024-10-23,2024-10-23,8,3,3,43,40,1,5,15,5,0
2024-10,Sprint1,10,5,2,3,40.0,2024-10-09,2024-10-19,2024-10-19,8,2,4,84,80,0,1,4,4,30
2024-01,Sprint4,5,1,0,1,0.0,2024-01-20,,2024-01-25,8,1,3,43,40,1,4,8,5,20
2023-01,Sprint2,10,1,0,1,0.0,2023-01-22,,2023-02-01,8,3,6,86,80,1,5,20,5,40
2023-04,Sprint2,10,1,0,1,0.0,2023-04-04,,2023-04-14,8,2,6,86,80,0,0,0,0,45
2024-12,Sprint3,5,6,0,6,0.0,2024-12-05,,2024-12-10,8,0,0,40,40,4,1,1,1,40
2024-11,Sprint4,10,6,1,5,16.67,2024-11-25,2024-12-05,2024-12-05,8,0,0,80,80,4,0,0,0,55
2024-08,Sprint3,5,1,0,1,0.0,2024-08-20,,2024-08-25,8,0,0,40,40,1,5,15,5,20
2023-08,Sprint4,10,2,0,2,0.0,2023-08-23,,2023-09-02,8,2,2,82,80,2,5,20,5,20
2024-09,Sprint4,10,5,1,4,20.0,2024-09-01,2024-09-11,2024-09-11,8,1,1,81,80,3,0,0,0,55
2023-04,Sprint2,10,1,0,1,0.0,2023-04-05,,2023-04-15,8,2,6,86,80,1,2,8,5,40
2024-02,Sprint4,5,4,1,3,25.0,2024-02-06,2024-02-11,2024-02-11,8,3,3,43,40,1,0,0,0,35
2024-07,Sprint4,10,4,2,2,50.0,2024-07-05,2024-07-15,2024-07-15,8,1,3,83,80,0,2,6,5,10
2023-03,Sprint2,5,6,3,3,50.0,2023-03-18,2023-03-23,2023-03-23,8,2,2,42,40,0,5,25,5,30
2024-04,Sprint5,10,3,3,0,100.0,2024-04-22,2024-05-02,2024-05-02,8,0,0,80,80,3,5,15,5,10
2024-12,Sprint3,10,5,3,2,60.0,2024-12-06,2024-12-16,2024-12-16,8,3,3,83,80,0,4,16,5,10
2023-02,Sprint2,5,6,1,5,16.67,2023-02-16,2023-02-21,2023-02-21,8,0,0,40,40,4,3,9,5,40
2024-07,Sprint4,5,4,4,0,100.0,2024-07-12,2024-07-17,2024-07-17,8,0,0,40,40,2,2,6,5,10
2023-04,Sprint4,5,3,2,1,66.67,2023-04-18,2023-04-23,2023-04-23,8,2,4,44,40,1,4,12,5,10
2024-03,Sprint1,10,1,1,0,100.0,2024-03-16,2024-03-26,2024-03-26,8,1,1,81,80,0,3,3,3,0
2024-11,Sprint3,5,4,3,1,75.0,2024-11-16,2024-11-21,2024-11-21,8,2,4,44,40,1,5,5,5,0
2024-10,Sprint5,10,6,4,2,66.67,2024-10-20,2024-10-30,2024-10-30,8,2,6,86,80,3,2,10,5,40
2023-12,Sprint1,5,2,1,1,50.0,2023-12-25,2023-12-30,2023-12-30,8,1,1,41,40,0,1,4,4,10
2024-01,Sprint4,5,3,1,2,33.33,2024-01-25,2024-01-30,2024-01-30,8,2,4,44,40,3,5,15,5,20
2023-02,Sprint1,5,6,2,4,33.33,2023-02-05,2023-02-10,2023-02-10,8,0,0,40,40,2,2,8,5,40
2023-09,Sprint3,10,5,4,1,80.0,2023-09-07,2023-09-17,2023-09-17,8,3,3,83,80,1,5,20,5,10
2024-09,Sprint5,5,4,2,2,50.0,2024-09-06,2024-09-11,2024-09-11,8,2,4,44,40,1,2,10,5,10
2023-11,Sprint2,5,4,2,2,50.0,2023-11-10,2023-11-15,2023-11-15,8,3,6,46,40,0,0,0,0,45
2023-09,Sprint1,5,3,1,2,33.33,2023-09-22,2023-09-27,2023-09-27,8,0,0,40,40,1,1,2,2,20
2024-06,Sprint1,10,6,4,2,66.67,2024-06-22,2024-07-02,2024-07-02,8,1,1,81,80,1,0,0,0,25
2023-01,Sprint2,5,5,0,5,0.0,2023-01-24,,2023-01-29,8,0,0,40,40,3,0,0,0,55
2024-03,Sprint3,10,2,0,2,0.0,2024-03-25,,2024-04-04,8,1,3,83,80,0,5,10,5,10
2023-05,Sprint2,10,5,4,1,80.0,2023-05-03,2023-05-13,2023-05-13,8,3,3,83,80,1,5,20,5,10
2023-06,Sprint5,10,1,0,1,0.0,2023-06-20,,2023-06-30,8,3,9,89,80,1,5,20,5,40
2023-11,Sprint2,10,2,2,0,100.0,2023-11-06,2023-11-16,2023-11-16,8,1,3,83,80,2,5,15,5,10
2023-07,Sprint2,10,6,0,6,0.0,2023-07-06,,2023-07-16,8,3,6,86,80,2,3,15,5,60
2024-09,Sprint5,5,6,1,5,16.67,2024-09-12,2024-09-17,2024-09-17,8,0,0,40,40,2,1,1,1,40
2023-09,Sprint3,5,3,2,1,66.67,2023-09-11,2023-09-16,2023-09-16,8,1,2,42,40,2,4,4,4,10
2023-09,Sprint3,5,5,3,2,60.0,2023-09-09,2023-09-14,2023-09-14,8,1,1,41,40,4,1,4,4,20
2024-09,Sprint2,5,6,0,6,0.0,2024-09-07,,2024-09-12,8,2,2,42,40,3,0,0,0,55
2024-09,Sprint3,5,2,2,0,100.0,2024-09-01,2024-09-06,2024-09-06,8,0,0,40,40,1,3,15,5,10
2023-01,Sprint2,10,3,0,3,0.0,2023-01-14,,2023-01-24,8,1,2,82,80,3,5,10,5,30
2023-05,Sprint3,10,2,1,1,50.0,2023-05-03,2023-05-13,2023-05-13,8,3,3,83,80,0,4,8,5,10
2024-09,Sprint4,5,6,4,2,66.67,2024-09-25,2024-09-30,2024-09-30,8,3,3,43,40,0,5,5,5,10
2023-10,Sprint4,5,5,3,2,60.0,2023-10-20,2023-10-25,2023-10-25,8,3,6,46,40,5,4,8,5,40
2023-12,Sprint4,10,6,0,6,0.0,2023-12-19,,2023-12-29,8,3,6,86,80,6,4,12,5,60
2023-02,Sprint1,5,1,1,0,100.0,2023-02-15,2023-02-20,2023-02-20,8,1,3,43,40,0,2,4,4,0
2024-04,Sprint4,10,2,2,0,100.0,2024-04-25,2024-05-05,2024-05-05,8,1,3,83,80,1,0,0,0,10
2024-05,Sprint4,5,3,0,3,0.0,2024-05-06,,2024-05-11,8,1,2,42,40,1,1,1,1,30
2024-01,Sprint3,5,1,0,1,0.0,2024-01-18,,2024-01-23,8,3,3,43,40,0,5,15,5,10
2023-12,Sprint3,10,3,2,1,66.67,2023-12-25,2024-01-04,2024-01-04,8,2,6,86,80,3,2,8,5,30
2024-11,Sprint3,10,4,0,4,0.0,2024-11-01,,2024-11-11,8,0,0,80,80,2,5,10,5,30
2023-06,Sprint4,10,2,2,0,100.0,2023-06-10,2023-06-20,2023-06-20,8,3,9,89,80,1,3,6,5,30
2024-12,Sprint4,5,5,4,1,80.0,2024-12-23,2024-12-28,2024-12-28,8,2,2,42,40,3,0,0,0,20
2023-06,Sprint3,5,1,0,1,0.0,2023-06-22,,2023-06-27,8,2,6,46,40,1,1,1,1,40
2024-06,Sprint1,5,6,4,2,66.67,2024-06-19,2024-06-24,2024-06-24,8,2,2,42,40,6,2,2,2,20
2023-10,Sprint3,10,2,1,1,50.0,2023-10-02,2023-10-12,2023-10-12,8,0,0,80,80,0,0,0,0,25
2024-02,Sprint5,10,6,4,2,66.67,2024-02-20,2024-03-01,2024-03-01,8,0,0,80,80,5,4,12,5,20
2023-09,Sprint3,5,5,3,2,60.0,2023-09-15,2023-09-20,2023-09-20,8,0,0,40,40,3,2,2,2,20
2023-09,Sprint1,5,4,4,0,100.0,2023-09-21,2023-09-26,2023-09-26,8,1,1,41,40,2,2,4,4,10
2023-08,Sprint4,10,6,1,5,16.67,2023-08-15,2023-08-25,2023-08-25,8,0,0,80,80,3,4,12,5,40
2023-01,Sprint1,5,6,4,2,66.67,2023-01-22,2023-01-27,2023-01-27,8,1,1,41,40,5,1,2,2,20
2023-03,Sprint3,5,3,2,1,66.67,2023-03-05,2023-03-10,2023-03-10,8,2,4,44,40,1,1,5,5,10
2024-01,Sprint3,10,3,3,0,100.0,2024-01-14,2024-01-24,2024-01-24,8,1,1,81,80,1,1,4,4,10
2024-09,Sprint3,5,2,2,0,100.0,2024-09-19,2024-09-24,2024-09-24,8,2,2,42,40,2,2,10,5,10
2023-01,Sprint5,5,4,2,2,50.0,2023-01-23,2023-01-28,2023-01-28,8,1,2,42,40,3,0,0,0,35
2023-05,Sprint3,10,2,1,1,50.0,2023-05-20,2023-05-30,2023-05-30,8,2,2,82,80,1,3,12,5,20
2023-09,Sprint1,10,1,1,0,100.0,2023-09-18,2023-09-28,2023-09-28,8,2,6,86,80,0,5,25,5,20
2023-12,Sprint2,5,5,4,1,80.0,2023-12-11,2023-12-16,2023-12-16,8,0,0,40,40,2,0,0,0,20
2024-01,Sprint3,10,2,0,2,0.0,2024-01-05,,2024-01-15,8,0,0,80,80,0,3,6,5,10
2024-11,Sprint1,10,4,4,0,100.0,2024-11-05,2024-11-15,2024-11-15,8,3,6,86,80,1,0,0,0,20
2024-04,Sprint5,10,2,1,1,50.0,2024-04-19,2024-04-29,2024-04-29,8,0,0,80,80,2,5,25,5,20
2024-08,Sprint5,5,1,0,1,0.0,2024-08-09,,2024-08-14,8,3,6,46,40,1,3,9,5,40
2023-08,Sprint4,5,1,0,1,0.0,2023-08-01,,2023-08-06,8,3,3,43,40,1,1,2,2,20
2023-06,Sprint3,10,6,2,4,33.33,2023-06-02,2023-06-12,2023-06-12,8,1,2,82,80,1,4,8,5,30
2023-06,Sprint5,10,2,1,1,50.0,2023-06-06,2023-06-16,2023-06-16,8,0,0,80,80,2,5,25,5,20
2023-04,Sprint4,10,5,0,5,0.0,2023-04-13,,2023-04-23,8,2,4,84,80,1,0,0,0,45
2024-08,Sprint4,10,3,1,2,33.33,2024-08-20,2024-08-30,2024-08-30,8,0,0,80,80,3,4,8,5,20
2024-11,Sprint4,5,6,3,3,50.0,2024-11-10,2024-11-15,2024-11-15,8,2,2,42,40,6,3,15,5,40
2023-03,Sprint4,5,5,3,2,60.0,2023-03-16,2023-03-21,2023-03-21,8,1,2,42,40,1,4,16,5,10
2024-08,Sprint3,5,3,3,0,100.0,2024-08-14,2024-08-19,2024-08-19,8,3,9,49,40,2,2,2,2,30
2024-11,Sprint3,10,1,0,1,0.0,2024-11-21,,2024-12-01,8,2,4,84,80,0,0,0,0,25
2023-01,Sprint5,10,2,2,0,100.0,2023-01-02,2023-01-12,2023-01-12,8,1,2,82,80,0,5,25,5,0
2024-12,Sprint4,10,1,0,1,0.0,2024-12-24,,2025-01-03,8,1,1,81,80,1,2,4,4,20
2023-03,Sprint5,5,5,5,0,100.0,2023-03-09,2023-03-14,2023-03-14,8,1,3,43,40,2,1,3,3,20
2024-01,Sprint3,5,2,0,2,0.0,2024-01-13,,2024-01-18,8,3,3,43,40,0,3,12,5,10
2024-04,Sprint3,5,1,1,0,100.0,2024-04-24,2024-04-29,2024-04-29,8,0,0,40,40,0,5,15,5,0
2023-06,Sprint3,5,3,3,0,100.0,2023-06-25,2023-06-30,2023-06-30,8,3,9,49,40,3,5,10,5,30
2024-05,Sprint4,5,2,1,1,50.0,2024-05-08,2024-05-13,2024-05-13,8,0,0,40,40,2,1,1,1,20
2024-01,Sprint2,5,1,1,0,100.0,2024-01-15,2024-01-20,2024-01-20,8,3,9,49,40,1,0,0,0,30
2023-07,Sprint5,10,4,0,4,0.0,2023-07-03,,2023-07-13,8,1,2,82,80,2,0,0,0,45
2024-06,Sprint4,5,5,2,3,40.0,2024-06-03,2024-06-08,2024-06-08,8,3,6,46,40,1,5,5,5,50
2024-07,Sprint2,10,3,3,0,100.0,2024-07-21,2024-07-31,2024-07-31,8,1,3,83,80,0,4,12,5,0
2024-06,Sprint2,5,2,2,0,100.0,2024-06-03,2024-06-08,2024-06-08,8,0,0,40,40,0,0,0,0,0
2023-02,Sprint5,10,4,4,0,100.0,2023-02-05,2023-02-15,2023-02-15,8,3,3,83,80,1,4,20,5,0
2023-10,Sprint1,5,2,1,1,50.0,2023-10-21,2023-10-26,2023-10-26,8,3,9,49,40,0,2,2,2,30
2024-09,Sprint3,5,1,0,1,0.0,2024-09-11,,2024-09-16,8,3,6,46,40,1,1,4,4,40
2023-09,Sprint1,5,6,1,5,16.67,2023-09-14,2023-09-19,2023-09-19,8,1,1,41,40,0,2,6,5,30
2024-04,Sprint1,5,5,2,3,40.0,2024-04-23,2024-04-28,2024-04-28,8,2,2,42,40,4,3,9,5,40
2023-11,Sprint4,5,2,1,1,50.0,2023-11-03,2023-11-08,2023-11-08,8,3,6,46,40,2,0,0,0,55
2023-03,Sprint3,5,1,0,1,0.0,2023-03-08,,2023-03-13,8,0,0,40,40,0,1,3,3,10
2023-02,Sprint3,5,1,0,1,0.0,2023-02-20,,2023-02-25,8,2,6,46,40,0,4,20,5,30
2023-11,Sprint2,10,2,1,1,50.0,2023-11-03,2023-11-13,2023-11-13,8,2,6,86,80,0,1,2,2,30
